user_id,age,nationality,Occupation,favorite_type,rating,place_id,place_name,place_type,city,Climate,Operating_Hours
118,23,Italy,Businessman,Monument,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
119,62,Germany,Pilot,Beach,4,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
119,62,Germany,Pilot,Beach,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
119,62,Germany,Pilot,Beach,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
119,62,Germany,Pilot,Beach,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
119,62,Germany,Pilot,Beach,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
119,62,Germany,Pilot,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
119,62,Germany,Pilot,Beach,4,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
119,62,Germany,Pilot,Beach,5,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
119,62,Germany,Pilot,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
119,62,Germany,Pilot,Beach,2,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
120,42,Russia,Scientist,Religious,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
120,42,Russia,Scientist,Religious,4,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
120,42,Russia,Scientist,Religious,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
120,42,Russia,Scientist,Religious,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
120,42,Russia,Scientist,Religious,4,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
120,42,Russia,Scientist,Religious,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
120,42,Russia,Scientist,Religious,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
120,42,Russia,Scientist,Religious,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
120,42,Russia,Scientist,Religious,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
120,42,Russia,Scientist,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
121,56,France,Accountant,Desert,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
121,56,France,Accountant,Desert,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
121,56,France,Accountant,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
121,56,France,Accountant,Desert,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
121,56,France,Accountant,Desert,2,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
121,56,France,Accountant,Desert,2,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
121,56,France,Accountant,Desert,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
121,56,France,Accountant,Desert,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
121,56,France,Accountant,Desert,2,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
121,56,France,Accountant,Desert,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
122,46,KSA,Nurse,Beach,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
122,46,KSA,Nurse,Beach,4,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
122,46,KSA,Nurse,Beach,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
122,46,KSA,Nurse,Beach,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
122,46,KSA,Nurse,Beach,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
122,46,KSA,Nurse,Beach,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
122,46,KSA,Nurse,Beach,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
122,46,KSA,Nurse,Beach,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
122,46,KSA,Nurse,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
122,46,KSA,Nurse,Beach,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
123,22,USA,Student,Museum,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
123,22,USA,Student,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
123,22,USA,Student,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
123,22,USA,Student,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
123,22,USA,Student,Museum,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
123,22,USA,Student,Museum,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
123,22,USA,Student,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
123,22,USA,Student,Museum,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
123,22,USA,Student,Museum,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
123,22,USA,Student,Museum,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
124,31,Brazil,Doctor,Monument,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
124,31,Brazil,Doctor,Monument,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
124,31,Brazil,Doctor,Monument,2,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
124,31,Brazil,Doctor,Monument,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
124,31,Brazil,Doctor,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
124,31,Brazil,Doctor,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
124,31,Brazil,Doctor,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
124,31,Brazil,Doctor,Monument,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
124,31,Brazil,Doctor,Monument,2,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
124,31,Brazil,Doctor,Monument,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
125,63,Japan,Engineer,Beach,4,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
125,63,Japan,Engineer,Beach,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
125,63,Japan,Engineer,Beach,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
125,63,Japan,Engineer,Beach,2,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
125,63,Japan,Engineer,Beach,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
125,63,Japan,Engineer,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
125,63,Japan,Engineer,Beach,2,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
125,63,Japan,Engineer,Beach,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
125,63,Japan,Engineer,Beach,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
125,63,Japan,Engineer,Beach,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
126,70,Germany,Nurse,Desert,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
126,70,Germany,Nurse,Desert,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
126,70,Germany,Nurse,Desert,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
126,70,Germany,Nurse,Desert,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
126,70,Germany,Nurse,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
126,70,Germany,Nurse,Desert,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
126,70,Germany,Nurse,Desert,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
126,70,Germany,Nurse,Desert,4,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
126,70,Germany,Nurse,Desert,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
126,70,Germany,Nurse,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
127,57,UK,Businessman,Museum,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
127,57,UK,Businessman,Museum,4,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
127,57,UK,Businessman,Museum,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
127,57,UK,Businessman,Museum,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
127,57,UK,Businessman,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
127,57,UK,Businessman,Museum,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
127,57,UK,Businessman,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
127,57,UK,Businessman,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
127,57,UK,Businessman,Museum,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
127,57,UK,Businessman,Museum,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
128,26,Australia,Accountant,Museum,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
128,26,Australia,Accountant,Museum,5,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
128,26,Australia,Accountant,Museum,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
128,26,Australia,Accountant,Museum,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
128,26,Australia,Accountant,Museum,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
128,26,Australia,Accountant,Museum,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
128,26,Australia,Accountant,Museum,5,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
128,26,Australia,Accountant,Museum,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
128,26,Australia,Accountant,Museum,5,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
128,26,Australia,Accountant,Museum,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
129,46,Canada,Nurse,Desert,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
129,46,Canada,Nurse,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
129,46,Canada,Nurse,Desert,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
129,46,Canada,Nurse,Desert,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
129,46,Canada,Nurse,Desert,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
129,46,Canada,Nurse,Desert,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
129,46,Canada,Nurse,Desert,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
129,46,Canada,Nurse,Desert,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
129,46,Canada,Nurse,Desert,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
129,46,Canada,Nurse,Desert,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
130,21,USA,Musician,Desert,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
130,21,USA,Musician,Desert,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
130,21,USA,Musician,Desert,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
130,21,USA,Musician,Desert,2,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
130,21,USA,Musician,Desert,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
130,21,USA,Musician,Desert,5,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
130,21,USA,Musician,Desert,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
130,21,USA,Musician,Desert,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
130,21,USA,Musician,Desert,4,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
130,21,USA,Musician,Desert,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
131,20,Australia,Accountant,Historic,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
131,20,Australia,Accountant,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
131,20,Australia,Accountant,Historic,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
131,20,Australia,Accountant,Historic,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
131,20,Australia,Accountant,Historic,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
131,20,Australia,Accountant,Historic,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
131,20,Australia,Accountant,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
131,20,Australia,Accountant,Historic,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
131,20,Australia,Accountant,Historic,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
131,20,Australia,Accountant,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
132,65,Spain,Businessman,Beach,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
132,65,Spain,Businessman,Beach,2,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
132,65,Spain,Businessman,Beach,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
132,65,Spain,Businessman,Beach,5,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
132,65,Spain,Businessman,Beach,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
132,65,Spain,Businessman,Beach,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
132,65,Spain,Businessman,Beach,4,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
132,65,Spain,Businessman,Beach,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
132,65,Spain,Businessman,Beach,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
132,65,Spain,Businessman,Beach,2,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
133,70,Spain,Writer,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
133,70,Spain,Writer,Nature,2,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
133,70,Spain,Writer,Nature,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
133,70,Spain,Writer,Nature,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
133,70,Spain,Writer,Nature,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
133,70,Spain,Writer,Nature,5,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
133,70,Spain,Writer,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
133,70,Spain,Writer,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
133,70,Spain,Writer,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
133,70,Spain,Writer,Nature,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
134,42,KSA,Pilot,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
134,42,KSA,Pilot,Historic,5,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
134,42,KSA,Pilot,Historic,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
134,42,KSA,Pilot,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
134,42,KSA,Pilot,Historic,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
134,42,KSA,Pilot,Historic,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
134,42,KSA,Pilot,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
134,42,KSA,Pilot,Historic,5,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
134,42,KSA,Pilot,Historic,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
134,42,KSA,Pilot,Historic,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
135,29,France,Musician,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
135,29,France,Musician,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
135,29,France,Musician,Nature,5,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
135,29,France,Musician,Nature,5,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
135,29,France,Musician,Nature,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
135,29,France,Musician,Nature,2,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
135,29,France,Musician,Nature,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
135,29,France,Musician,Nature,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
135,29,France,Musician,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
135,29,France,Musician,Nature,5,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
136,35,Japan,Software Developer,Market,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
136,35,Japan,Software Developer,Market,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
136,35,Japan,Software Developer,Market,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
136,35,Japan,Software Developer,Market,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
136,35,Japan,Software Developer,Market,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
136,35,Japan,Software Developer,Market,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
136,35,Japan,Software Developer,Market,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
136,35,Japan,Software Developer,Market,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
136,35,Japan,Software Developer,Market,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
136,35,Japan,Software Developer,Market,5,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
137,63,Japan,Writer,Desert,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
137,63,Japan,Writer,Desert,3,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
137,63,Japan,Writer,Desert,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
137,63,Japan,Writer,Desert,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
137,63,Japan,Writer,Desert,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
137,63,Japan,Writer,Desert,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
137,63,Japan,Writer,Desert,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
137,63,Japan,Writer,Desert,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
137,63,Japan,Writer,Desert,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
137,63,Japan,Writer,Desert,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
138,66,Russia,Designer,Monument,3,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
138,66,Russia,Designer,Monument,5,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
138,66,Russia,Designer,Monument,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
138,66,Russia,Designer,Monument,2,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
138,66,Russia,Designer,Monument,5,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
138,66,Russia,Designer,Monument,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
138,66,Russia,Designer,Monument,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
138,66,Russia,Designer,Monument,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
138,66,Russia,Designer,Monument,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
138,66,Russia,Designer,Monument,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
139,54,Spain,Chef,Beach,4,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
139,54,Spain,Chef,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
139,54,Spain,Chef,Beach,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
139,54,Spain,Chef,Beach,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
139,54,Spain,Chef,Beach,5,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
139,54,Spain,Chef,Beach,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
139,54,Spain,Chef,Beach,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
139,54,Spain,Chef,Beach,4,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
139,54,Spain,Chef,Beach,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
139,54,Spain,Chef,Beach,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
140,64,USA,Scientist,Beach,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
140,64,USA,Scientist,Beach,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
140,64,USA,Scientist,Beach,5,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
140,64,USA,Scientist,Beach,2,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
140,64,USA,Scientist,Beach,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
140,64,USA,Scientist,Beach,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
140,64,USA,Scientist,Beach,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
140,64,USA,Scientist,Beach,2,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
140,64,USA,Scientist,Beach,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
140,64,USA,Scientist,Beach,2,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
141,44,France,Nurse,Market,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
141,44,France,Nurse,Market,5,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
141,44,France,Nurse,Market,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
141,44,France,Nurse,Market,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
141,44,France,Nurse,Market,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
141,44,France,Nurse,Market,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
141,44,France,Nurse,Market,4,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
141,44,France,Nurse,Market,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
141,44,France,Nurse,Market,2,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
141,44,France,Nurse,Market,2,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
142,54,Italy,Designer,Nature,5,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
142,54,Italy,Designer,Nature,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
142,54,Italy,Designer,Nature,3,2,Egyptian Museum,Museum,Cairo,Sunny,10:00-20:00
142,54,Italy,Designer,Nature,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
142,54,Italy,Designer,Nature,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
142,54,Italy,Designer,Nature,3,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
142,54,Italy,Designer,Nature,3,15,Alexandria Library,Museum,Alexandria,Hot,7:00-15:00
142,54,Italy,Designer,Nature,3,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
142,54,Italy,Designer,Nature,2,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
142,54,Italy,Designer,Nature,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
143,46,UK,Artist,Historic,4,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
143,46,UK,Artist,Historic,2,4,Saint Catherine's Monastery,Religious,South Sinai,Rainy,7:00-15:00
143,46,UK,Artist,Historic,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
143,46,UK,Artist,Historic,3,20,El Gouna,Beach,Hurghada,Windy,10:00-20:00
143,46,UK,Artist,Historic,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
143,46,UK,Artist,Historic,3,6,Karnak Temple,Monument,Luxor,Sunny,7:00-15:00
143,46,UK,Artist,Historic,5,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
143,46,UK,Artist,Historic,3,3,Ras Mohamed National Park,Nature,Sharm El Sheikh,Sunny,7:00-15:00
143,46,UK,Artist,Historic,3,17,Fayoum Waterwheels,Nature,Fayoum,Hot,24 Hours
143,46,UK,Artist,Historic,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
144,51,Italy,Musician,Market,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
144,51,Italy,Musician,Market,3,8,Aswan Philae Temple,Historic,Aswan,Cool,24 Hours
144,51,Italy,Musician,Market,3,19,Hurghada Marina,Beach,Hurghada,Rainy,24 Hours
144,51,Italy,Musician,Market,5,13,Khan El Khalili,Market,Cairo,Hot,8:00-17:00
144,51,Italy,Musician,Market,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
144,51,Italy,Musician,Market,3,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
144,51,Italy,Musician,Market,3,14,Abu Simbel Temples,Monument,Aswan,Hot,6:00-22:00
144,51,Italy,Musician,Market,3,1,Giza Pyramids,Monument,Giza,Mild,24 Hours
144,51,Italy,Musician,Market,3,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
144,51,Italy,Musician,Market,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
145,60,Canada,Scientist,Religious,3,7,Siwa Oasis,Desert,Siwa,Hot,7:00-15:00
145,60,Canada,Scientist,Religious,3,9,El Alamein Military Museum,Museum,El Alamein,Hot,6:00-22:00
145,60,Canada,Scientist,Religious,3,12,Al-Azhar Park,Nature,Cairo,Sunny,10:00-20:00
145,60,Canada,Scientist,Religious,5,11,Coptic Cairo,Religious,Cairo,Windy,24 Hours
145,60,Canada,Scientist,Religious,2,18,Wadi El Rayan,Nature,Fayoum,Windy,7:00-15:00
145,60,Canada,Scientist,Religious,2,16,Montaza Palace,Historic,Alexandria,Windy,7:00-15:00
145,60,Canada,Scientist,Religious,4,5,Dahab,Beach,South Sinai,Cool,9:00-18:00
145,60,Canada,Scientist,Religious,3,10,Valley of the Kings,Historic,Luxor,Rainy,10:00-20:00
